320,-1,802,389,163,245,0.8683122992515564,6,-1,-1
320,-1,459,352,73,84,0.8608310222625732,4,-1,-1
320,-1,85,656,42,79,0.7997168302536011,1,-1,-1
320,-1,686,307,97,193,0.6908540725708008,6,-1,-1
320,-1,425,176,56,47,0.6681179404258728,4,-1,-1
320,-1,1007,452,177,77,0.6588650345802307,4,-1,-1
320,-1,858,243,99,62,0.644929051399231,4,-1,-1
320,-1,679,84,57,70,0.6150456070899963,6,-1,-1
320,-1,554,252,105,293,0.5527768731117249,6,-1,-1
320,-1,442,252,70,45,0.5409565567970276,4,-1,-1
320,-1,548,165,58,76,0.5110446214675903,6,-1,-1
320,-1,266,413,134,99,0.49676451086997986,4,-1,-1
320,-1,769,183,95,54,0.4950839877128601,6,-1,-1
320,-1,360,84,51,32,0.4946383833885193,4,-1,-1
320,-1,768,183,97,54,0.44974926114082336,4,-1,-1
320,-1,401,250,111,48,0.4241154193878174,4,-1,-1
320,-1,762,110,35,36,0.4151836633682251,4,-1,-1
320,-1,564,558,156,205,0.4090665280818939,6,-1,-1
320,-1,553,130,64,40,0.38481321930885315,4,-1,-1
320,-1,266,412,133,100,0.3692484200000763,6,-1,-1
320,-1,574,102,65,40,0.34982767701148987,4,-1,-1
320,-1,762,110,36,37,0.3318336308002472,6,-1,-1
320,-1,394,269,39,39,0.3309934437274933,4,-1,-1
320,-1,568,132,49,36,0.3099365234375,4,-1,-1
320,-1,661,311,21,51,0.30382275581359863,1,-1,-1
320,-1,193,190,27,18,0.2779066264629364,4,-1,-1
320,-1,1090,286,18,31,0.2626301348209381,1,-1,-1
320,-1,548,166,58,75,0.2516360282897949,4,-1,-1
237,-1,485,530,74,92,0.8732873797416687,4,-1,-1
237,-1,747,364,89,122,0.7989388108253479,6,-1,-1
237,-1,607,471,89,158,0.7897095084190369,6,-1,-1
237,-1,670,200,45,53,0.7759180068969727,6,-1,-1
237,-1,797,298,66,41,0.7237930297851562,4,-1,-1
237,-1,1054,691,89,71,0.7200725078582764,4,-1,-1
237,-1,398,379,83,57,0.6499462723731995,4,-1,-1
237,-1,668,325,67,109,0.6270430088043213,6,-1,-1
237,-1,569,308,100,158,0.5920671820640564,9,-1,-1
237,-1,735,220,28,26,0.5901899933815002,4,-1,-1
237,-1,739,263,65,39,0.5768029689788818,4,-1,-1
237,-1,899,678,128,86,0.555311381816864,4,-1,-1
237,-1,900,678,125,84,0.5158768892288208,6,-1,-1
237,-1,569,308,99,157,0.4422233998775482,6,-1,-1
237,-1,572,252,43,55,0.4366893172264099,6,-1,-1
237,-1,502,302,44,33,0.4246055781841278,4,-1,-1
237,-1,88,647,59,31,0.3890323042869568,11,-1,-1
237,-1,590,233,31,23,0.38450172543525696,4,-1,-1
237,-1,617,245,46,53,0.35544008016586304,4,-1,-1
237,-1,617,245,45,54,0.27628037333488464,6,-1,-1
237,-1,880,402,115,49,0.26915261149406433,4,-1,-1
237,-1,321,468,14,51,0.2655237913131714,1,-1,-1
237,-1,1195,646,70,27,0.25704336166381836,11,-1,-1
280,-1,461,404,77,101,0.86722332239151,4,-1,-1
280,-1,957,362,148,66,0.8509030938148499,4,-1,-1
280,-1,203,492,25,64,0.755990207195282,1,-1,-1
280,-1,680,246,85,157,0.695759117603302,6,-1,-1
280,-1,783,311,126,169,0.66310715675354,6,-1,-1
280,-1,324,330,112,76,0.6587188243865967,4,-1,-1
280,-1,836,197,89,54,0.6303259134292603,4,-1,-1
280,-1,448,142,48,41,0.6056113243103027,4,-1,-1
280,-1,467,203,59,41,0.601335883140564,4,-1,-1
280,-1,589,444,124,234,0.5757601857185364,6,-1,-1
280,-1,759,146,85,47,0.5443517565727234,4,-1,-1
280,-1,754,82,35,34,0.5373358726501465,4,-1,-1
280,-1,676,60,55,64,0.5014529228210449,6,-1,-1
280,-1,578,103,41,34,0.4901614785194397,4,-1,-1
280,-1,559,133,51,68,0.46487921476364136,6,-1,-1
280,-1,759,146,85,48,0.375059574842453,6,-1,-1
280,-1,567,208,98,232,0.2816208600997925,6,-1,-1
280,-1,611,115,58,75,0.2514430284500122,6,-1,-1
306,-1,460,369,69,86,0.8617892861366272,4,-1,-1
306,-1,981,424,166,75,0.8480677604675293,4,-1,-1
306,-1,682,290,93,178,0.8128103017807007,6,-1,-1
306,-1,135,604,35,68,0.7401285171508789,1,-1,-1
306,-1,848,232,97,59,0.7213843464851379,4,-1,-1
306,-1,758,107,34,35,0.7080272436141968,4,-1,-1
306,-1,793,365,148,208,0.7027571797370911,6,-1,-1
306,-1,558,245,103,264,0.6438696384429932,6,-1,-1
306,-1,291,387,123,89,0.6210227608680725,4,-1,-1
306,-1,551,162,55,72,0.6107954382896423,6,-1,-1
306,-1,675,82,57,68,0.5838457942008972,6,-1,-1
306,-1,432,171,54,44,0.571259617805481,4,-1,-1
306,-1,764,175,88,51,0.5619562864303589,4,-1,-1
306,-1,207,181,29,20,0.550265908241272,4,-1,-1
306,-1,366,84,51,25,0.5402268171310425,4,-1,-1
306,-1,573,529,149,232,0.4527289867401123,6,-1,-1
306,-1,610,150,58,72,0.4255674183368683,6,-1,-1
306,-1,569,128,45,37,0.4236077666282654,4,-1,-1
