320,-1,375,797,50,156,0.7078568339347839,1,-1,-1
320,-1,735,819,35,138,0.6608637571334839,1,-1,-1
320,-1,694,807,48,151,0.6483550071716309,1,-1,-1
320,-1,758,727,37,100,0.4402724504470825,1,-1,-1
320,-1,856,706,28,93,0.4278753697872162,1,-1,-1
320,-1,895,711,30,86,0.4086087942123413,1,-1,-1
320,-1,543,703,37,111,0.3931792080402374,1,-1,-1
320,-1,1008,756,39,97,0.34198349714279175,1,-1,-1
320,-1,720,730,37,85,0.33266058564186096,1,-1,-1
320,-1,1241,811,36,135,0.3288978338241577,1,-1,-1
320,-1,1044,761,37,94,0.29849815368652344,1,-1,-1
320,-1,519,704,28,91,0.2777146100997925,1,-1,-1
320,-1,1192,783,36,122,0.27599823474884033,1,-1,-1
320,-1,835,734,25,79,0.267051100730896,1,-1,-1
320,-1,656,700,35,108,0.2563340961933136,1,-1,-1
320,-1,577,713,32,99,0.25417155027389526,1,-1,-1
237,-1,570,898,66,181,0.770250141620636,1,-1,-1
237,-1,688,780,42,129,0.6634877920150757,1,-1,-1
237,-1,720,787,38,118,0.6294270157814026,1,-1,-1
237,-1,730,944,55,134,0.6053056716918945,1,-1,-1
237,-1,656,925,59,119,0.5701006650924683,1,-1,-1
237,-1,299,776,50,127,0.5649368762969971,1,-1,-1
237,-1,36,963,84,114,0.5393111705780029,1,-1,-1
237,-1,781,718,23,83,0.5046380758285522,1,-1,-1
237,-1,259,763,44,133,0.49939846992492676,1,-1,-1
237,-1,649,991,45,88,0.44715213775634766,1,-1,-1
237,-1,691,982,52,96,0.39005330204963684,1,-1,-1
237,-1,631,685,37,103,0.3834596574306488,1,-1,-1
237,-1,1110,702,26,95,0.3395492136478424,1,-1,-1
237,-1,719,911,55,76,0.3360409736633301,1,-1,-1
237,-1,1142,709,32,104,0.3224521279335022,1,-1,-1
237,-1,603,692,30,96,0.2817177176475525,1,-1,-1
237,-1,467,703,34,105,0.27095600962638855,1,-1,-1
237,-1,911,469,19,31,0.25807976722717285,1,-1,-1
280,-1,702,777,43,128,0.721077561378479,1,-1,-1
280,-1,88,868,73,165,0.577622652053833,1,-1,-1
280,-1,739,785,34,120,0.5422564148902893,1,-1,-1
280,-1,1164,740,33,114,0.531014621257782,1,-1,-1
280,-1,1115,720,29,106,0.4527912437915802,1,-1,-1
280,-1,64,853,53,141,0.4350111186504364,1,-1,-1
280,-1,650,689,32,97,0.4123608469963074,1,-1,-1
280,-1,1204,722,46,132,0.3827292025089264,1,-1,-1
280,-1,812,722,30,78,0.36219316720962524,1,-1,-1
280,-1,424,730,41,120,0.3527493178844452,1,-1,-1
280,-1,771,672,28,74,0.30253738164901733,1,-1,-1
280,-1,615,688,32,99,0.254599004983902,1,-1,-1
306,-1,388,759,54,140,0.7725573182106018,1,-1,-1
306,-1,696,793,53,131,0.7402788996696472,1,-1,-1
306,-1,738,797,39,131,0.5647352337837219,1,-1,-1
306,-1,778,703,34,87,0.5505488514900208,1,-1,-1
306,-1,742,701,33,86,0.5437653064727783,1,-1,-1
306,-1,1203,779,36,124,0.45204782485961914,1,-1,-1
306,-1,894,688,25,76,0.4368145167827606,1,-1,-1
306,-1,834,721,24,88,0.42258405685424805,1,-1,-1
306,-1,1001,730,31,90,0.4074549674987793,1,-1,-1
306,-1,1227,742,40,116,0.4015335738658905,1,-1,-1
306,-1,656,696,31,102,0.36818572878837585,1,-1,-1
306,-1,497,693,33,96,0.34844234585762024,1,-1,-1
306,-1,1036,735,28,85,0.33152833580970764,1,-1,-1
306,-1,1081,677,28,81,0.314115971326828,1,-1,-1
306,-1,622,728,33,103,0.2874127924442291,1,-1,-1
306,-1,461,696,32,91,0.27817174792289734,1,-1,-1
306,-1,1061,676,24,77,0.2679508626461029,1,-1,-1
196,-1,356,843,64,152,0.7779614925384521,1,-1,-1
196,-1,751,814,46,140,0.6302474737167358,1,-1,-1
196,-1,639,779,50,140,0.6228490471839905,1,-1,-1
196,-1,710,855,45,130,0.514437735080719,1,-1,-1
196,-1,1195,691,35,94,0.505664587020874,1,-1,-1
196,-1,823,822,43,129,0.49946829676628113,1,-1,-1
196,-1,566,673,35,114,0.48789262771606445,1,-1,-1
196,-1,801,825,32,120,0.4734991192817688,1,-1,-1
196,-1,0,933,45,144,0.47074151039123535,1,-1,-1
196,-1,714,793,41,94,0.4687936305999756,1,-1,-1
196,-1,1127,686,33,98,0.4207526445388794,1,-1,-1
196,-1,469,680,41,109,0.3670492470264435,1,-1,-1
196,-1,596,682,37,109,0.3618975281715393,1,-1,-1
196,-1,754,716,29,87,0.3237195909023285,1,-1,-1
196,-1,680,789,34,125,0.31940150260925293,1,-1,-1
196,-1,510,688,31,102,0.2945583760738373,1,-1,-1
196,-1,1099,676,23,89,0.2929340600967407,1,-1,-1
60,-1,475,797,53,144,0.7771271467208862,1,-1,-1
60,-1,347,900,77,177,0.7715776562690735,1,-1,-1
60,-1,537,783,49,156,0.7554259896278381,1,-1,-1
60,-1,703,737,39,115,0.6674244403839111,1,-1,-1
60,-1,770,819,49,169,0.6488210558891296,1,-1,-1
60,-1,1013,609,18,48,0.6055237054824829,1,-1,-1
60,-1,1453,702,35,104,0.5848325490951538,1,-1,-1
60,-1,1420,698,38,104,0.565125048160553,1,-1,-1
60,-1,804,799,37,147,0.5305889844894409,1,-1,-1
60,-1,1040,607,18,50,0.4308919608592987,1,-1,-1
60,-1,896,698,175,116,0.41563013195991516,11,-1,-1
60,-1,405,1013,34,52,0.41078075766563416,11,-1,-1
60,-1,829,648,21,67,0.35235193371772766,1,-1,-1
60,-1,1270,603,20,47,0.35135212540626526,1,-1,-1
60,-1,741,670,31,101,0.2930176258087158,1,-1,-1
60,-1,584,619,25,76,0.25328031182289124,1,-1,-1
282,-1,702,778,43,130,0.717214047908783,1,-1,-1
282,-1,82,875,68,169,0.6396125555038452,1,-1,-1
282,-1,49,856,60,186,0.6250795125961304,1,-1,-1
282,-1,740,787,33,121,0.6021856665611267,1,-1,-1
282,-1,1166,746,34,110,0.5361411571502686,1,-1,-1
282,-1,1119,721,28,105,0.4644635319709778,1,-1,-1
282,-1,650,687,33,99,0.39053598046302795,1,-1,-1
282,-1,1207,722,46,134,0.3855821490287781,1,-1,-1
282,-1,816,720,26,81,0.35733261704444885,1,-1,-1
282,-1,771,672,28,77,0.2988201677799225,1,-1,-1
282,-1,426,736,37,115,0.2846253216266632,1,-1,-1
282,-1,618,694,30,93,0.2814144790172577,1,-1,-1
92,-1,381,905,73,165,0.7715953588485718,1,-1,-1
92,-1,725,853,49,162,0.7560760378837585,1,-1,-1
92,-1,768,846,46,147,0.7412639856338501,1,-1,-1
92,-1,665,811,38,128,0.7284697890281677,1,-1,-1
92,-1,462,889,54,182,0.7255715131759644,1,-1,-1
92,-1,1464,759,44,118,0.7196570634841919,1,-1,-1
92,-1,1512,766,40,112,0.5033659338951111,1,-1,-1
92,-1,968,489,45,66,0.4656565487384796,11,-1,-1
92,-1,776,693,30,95,0.4573087692260742,1,-1,-1
